"","Sample","Week","Treatment","Weight.x","Temperature","HeartRate","RespiratoryRate","SubmandibularLN","PrescapularLN","PoplitealLN","salDNA","salcDNA","blDNA","blcDNA","blNeut","blCD4CD183","blCD4CCR4","blCD4CCR6","blCD4","blCD8","blCD21","blCD4CD8CD21","blTCells","blBTratio","blCD4CD8ratio","lnCD4CD183","lnCD4CCR4","lnCD4CCR6","lnCD4","lnCD8","lnCD21","lnCD4CD8CD21","lnTCells","lnBTratio","lnCD4CD8ratio","tonCD4CD183","tonCD4CCR4","tonCD4CCR6","tonCD4","tonCD8","tonCD21","tonFoxP3","tonCD4CD8CD21","tonTCells","tonBTratio","tonCD4CD8ratio","Sex","Age","Weight.y","WgtCng","GingInf","GumLoss","LNLsize","LNRsize","MG408-9Les","MG308-9Les"
"400",4550,20,"Control",3.5,100.1,190,42,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401",4550,21,"Control",3.6,100.9,180,54,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402",4550,22,"Control",3.5,101.4,140,48,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403",4550,23,"Control",3.5,100.4,160,54,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404",4550,24,"Control",3.5,99.9,160,54,0,0,0,NA,NA,0,0,6384,0.7,2.5,0.5,14,7.5,29.9,51.4,21.5,1.3906976744186,1.86666666666667,17.6,0.9,10.7,34.6,27.5,21.1,83.2,62.1,0.339774557165861,0.609826589595376,1.4,1,1,35.1,8.1,45.5,1.2,88.7,43.2,1.05324074074074,4.33333333333333,"f",362,3.5,0.4,1.44,0.73,0,0,2,2
"405",4550,33,"Control",NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",425,NA,NA,NA,NA,NA,NA,NA,NA
"406",4551,-1,"cART",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",189,4.4,0,1.21,0.97,0,0,2,2
"407",4551,0,"cART",4.5,101.5,150,52,0,0,0,NA,NA,0,0,1800,3.9,1.1,0.1,25.9,7.8,38.6,72.3,33.7,1.14540059347181,3.32051282051282,0.2,0.9,0,47.9,18.7,17.3,83.9,66.6,0.25975975975976,0.361169102296451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408",4551,1,"cART",4.7,101.2,168,60,0,0,0,NA,NA,560.453400503778,324114.285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409",4551,2,"cART",4.8,102,150,42,0,0,0,3623.1884057971,4525.71428571429,42548.2174167154,4384000,NA,2.1,3.2,1.6,25.2,9.8,41.4,76.4,35,1.18285714285714,2.57142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410",4551,3,"cART",4.9,99.4,180,60,0,0,1,NA,NA,16262.9757785467,4724571.42857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411",4551,4,"cART",4.9,100.8,168,60,0,0,1,NA,NA,11640.2116402116,151085.714285714,2464,4.4,1.8,3.2,21.6,12.3,50.8,84.7,33.9,1.49852507374631,2.57142857142857,0.1,2.5,0.2,31.4,14.2,44.4,90,45.6,0.973684210526316,1.4140127388535,1.8,6.2,9.4,22.8,6.9,64,0.9,93.7,29.7,2.15488215488215,3.30434782608696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412",4551,5,"cART",4.9,101.5,NA,NA,0,0,0,NA,NA,21392.1901528014,310400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",222,4.4,0,1.04,0.59,1,1,1,0
"413",4551,6,"cART",4.9,99.6,190,42,1,1,2,750000,4937.14285714286,12825.3968253968,80228.5714285714,640,1,2.9,1.6,14.5,23.8,27.2,65.5,38.3,0.710182767624021,0.609243697478992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414",4551,7,"cART",4.9,101.4,140,60,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415",4551,8,"cART",4.9,100.1,170,66,0,0,0,NA,NA,11712.2851686824,11885.7142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416",4551,9,"cART",5,99.5,160,60,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417",4551,10,"cART",5,98.1,170,42,0,0,0,NA,NA,19655.6068878622,13942.8571428571,2340,2.9,7.4,2.8,12.1,19.9,28.9,60.9,32,0.903125,0.608040201005025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418",4551,11,"cART",5.1,101.2,170,42,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3,0.5,2.6,34.3,22.2,32.8,89.3,56.5,0.580530973451327,0.956268221574344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",271,5,0.6,1.31,0.67,3,3,1,0
"419",4551,12,"cART",5.1,98.3,150,54,0,0,0,10847.4576271186,2550.20408163265,15614.9732620321,11428.5714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420",4551,13,"cART",5.1,100.4,160,42,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421",4551,14,"cART",5.2,98,150,36,0,0,0,NA,NA,9830.50847457627,20114.2857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422",4551,15,"cART",5.2,100,180,60,0,0,0,NA,NA,NA,NA,NA,0.1,4.2,0.4,18.8,25.1,32,75.9,43.9,0.728929384965831,0.749003984063745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423",4551,16,"cART",5.2,99.6,180,42,0,0,0,NA,NA,11724.1379310345,7542.85714285714,2100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",306,5.2,0.8,0.77,0.8,1,1,2,2
"424",4551,17,"cART",5.2,100.7,171,60,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425",4551,18,"cART",5.3,99,102,60,0,0,1,9302.32558139535,2393.84088964927,14141.4141414141,27657.1428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426",4551,19,"cART",5.3,100.8,180,48,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427",4551,20,"cART",5.1,100.7,170,54,0,0,0,NA,NA,9929.0780141844,7542.85714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428",4551,21,"cART",5.3,100.7,170,48,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429",4551,22,"cART",5.4,101.5,160,60,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430",4551,23,"cART",5.4,99.6,150,54,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431",4551,24,"cART",5.4,100.8,180,66,0,0,0,NA,NA,7142.85714285714,3862.85714285714,3828,0.7,8.2,1.5,16.2,18.8,25.1,60.1,35,0.717142857142857,0.861702127659574,16.1,0.1,11.3,33.8,23.5,32.2,89.5,57.3,0.56195462478185,0.952662721893491,0.8,1.3,3,39.1,16.5,34.2,1.4,89.8,55.6,0.615107913669065,2.36969696969697,"m",362,5.4,1,1.42,0.82,1,1,2,2
"432",4551,33,"cART",NA,NA,NA,NA,NA,NA,NA,NA,1455.63909774436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",425,5.6,1.2,0.76,0.59,0,0,2,2
"433",4552,-1,"cART",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",189,3.2,0,0.83,0.45,0,0,0,0
"434",4552,0,"cART",3.2,101,170,54,0,0,0,NA,NA,0,0,3000,5.6,0.4,0.2,19.6,9.6,38,67.2,29.2,1.3013698630137,2.04166666666667,0.2,1.4,0.1,36.2,18.4,22.1,76.7,54.6,0.404761904761905,0.610497237569061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435",4552,1,"cART",NA,101,162,NA,1,0,0,NA,NA,376.106194690266,296685.714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436",4552,2,"cART",3.2,101.8,200,60,1,0,1,0,7786.17511520737,60531.1920938851,124342857.142857,NA,2.3,2.4,0.5,15.9,6.8,14.9,37.6,22.7,0.656387665198238,2.33823529411765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437",4552,3,"cART",3.2,100.4,180,60,0,0,2,NA,NA,14039.9814039981,2450285.71428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438",4552,4,"cART",3.25,98.3,210,NA,0,0,1,NA,NA,11634.3490304709,154514.285714286,3390,1.7,1,0.2,17.3,17.8,45.2,80.3,35.1,1.28774928774929,2.33823529411765,0.1,1,0.2,29.4,16.5,39.6,85.5,45.9,0.862745098039216,1.3469387755102,1.9,4.5,10.5,23,5.3,65.9,0.9,94.2,28.3,2.32862190812721,4.33962264150943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439",4552,5,"cART",3.2,100.7,NA,NA,0,0,0,NA,NA,14472.6712856043,230171.428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",222,3.2,0,0.66,0.33,1,1,0,0
"440",4552,6,"cART",3.2,100,230,54,1,2,0,26178.0104712042,4020.77922077922,50098.6193293886,43885.7142857143,2550,0.8,3.6,1.7,11.4,17.5,22.1,51,28.9,0.764705882352941,0.651428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441",4552,7,"cART",3.2,101,152,52,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442",4552,8,"cART",3.2,101,190,54,0,0,0,NA,NA,12088.8888888889,11200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443",4552,9,"cART",3.3,99.5,170,48,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444",4552,10,"cART",3.2,97.4,160,36,0,0,0,NA,NA,17408.5064292779,39771.4285714286,2002,4.4,6.8,3.3,11.2,21.9,32.6,65.7,33.1,0.984894259818731,0.511415525114155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445",4552,11,"cART",3.2,99.9,140,54,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4,0.3,3.2,28.8,26.3,34.3,89.4,55.1,0.622504537205082,1.19097222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",271,3.3,0.0999999999999996,0.71,0.75,1,0,0,0
"446",4552,12,"cART",3.3,98.8,190,48,0,0,0,60941.8282548476,3487.15003589375,12946.8599033816,11885.7142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447",4552,13,"cART",3.3,100.2,150,54,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448",4552,14,"cART",3.2,99.3,170,48,0,0,0,NA,NA,15041.3223140496,21942.8571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449",4552,15,"cART",3.2,100.5,150,48,0,0,0,NA,NA,NA,NA,NA,0.2,3.6,0.4,10.9,23.2,30,64.1,34.1,0.879765395894428,0.469827586206897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450",4552,16,"cART",3.2,101.2,160,48,0,0,0,NA,NA,17108.7533156499,12800,2800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",306,3.2,0,0.47,0.51,1,1,0,0
"451",4552,17,"cART",3.2,100,135,60,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452",4552,18,"cART",3.2,98,162,54,0,0,1,35331.2302839117,1627.66917293233,16927.5362318841,17828.5714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453",4552,19,"cART",3.2,98.8,140,48,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454",4552,20,"cART",3.2,99.1,160,66,0,0,0,NA,NA,13989.6373056995,21942.8571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455",4552,21,"cART",3.2,99.8,140,72,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456",4552,22,"cART",3.2,100.7,152,48,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457",4552,23,"cART",3.2,99.5,160,66,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458",4552,24,"cART",3.2,98.3,160,48,0,0,0,NA,NA,12325.5813953488,2697.14285714286,4268,0.2,2.2,0.3,13.5,22,19.8,55.3,35.5,0.557746478873239,0.613636363636364,10.7,0.2,6.4,25.4,16.5,43.8,85.7,41.9,1.04534606205251,1.7244094488189,0.8,2.4,1.8,40.8,6,39.5,0.6,86.3,46.8,0.844017094017094,6.8,"f",362,3.2,0,0.83,0.82,2,2,0,0
"459",4552,33,"cART",NA,NA,NA,NA,NA,NA,NA,55555.5555555556,14345.3111305872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",425,3.3,0.0999999999999996,0.6,0.63,0,0,0,0
"460",4553,-1,"cART",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",187,3.3,0,0.99,0.75,0,0,3,3
"461",4553,0,"cART",3.3,100,120,60,0,0,0,NA,NA,0,0,2600,2.8,1.2,0.1,24.5,10.9,27,62.4,35.4,0.76271186440678,2.24770642201835,0.2,1.1,0.1,36.4,25.9,25.9,88.2,62.3,0.415730337078652,0.711538461538462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462",4553,1,"cART",3.3,102,204,60,1,0,0,NA,NA,99.3788819875776,176000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463",4553,2,"cART",3.5,100.8,150,60,0,0,0,0,0,52711.3702623907,5558857.14285714,NA,1.2,2.7,1.6,22.7,15.1,25.3,63.1,37.8,0.669312169312169,1.50331125827815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464",4553,3,"cART",3.6,99.2,180,60,0,0,1,NA,NA,26849.0374873354,17577142.8571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465",4553,4,"cART",3.5,100.2,198,40,0,0,1,NA,NA,17272.4241413805,168000,1040,5.2,1.6,3.5,24.1,24.6,33.4,82.1,48.7,0.685831622176591,1.50331125827815,0.2,1,0.3,28.5,21.8,38.1,88.4,50.3,0.757455268389662,1.33684210526316,4.6,19.4,11.9,25.6,11.2,56.3,0.9,93.1,36.8,1.52989130434783,2.28571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466",4553,5,"cART",3.6,100.7,NA,NA,0,0,0,NA,NA,13355.3173948887,282971.428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",220,3.3,0,0.38,0.52,1,1,3,5
"467",4553,6,"cART",3.6,99.4,180,48,2,1,0,184873.949579832,5834.25414364641,12914.5876137364,121142.857142857,2604,1.3,3.9,2.1,6.8,22.2,8.8,37.8,29,0.303448275862069,0.306306306306306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468",4553,7,"cART",3.6,100.2,132,56,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469",4553,8,"cART",3.7,100,160,48,0,0,0,NA,NA,15036.3783346807,25600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470",4553,9,"cART",3.7,100.2,180,54,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471",4553,10,"cART",3.8,100.4,150,42,0,0,0,NA,NA,12444.0829605531,30857.1428571429,2392,3.6,9.4,4,9.7,30.3,26.2,66.2,40,0.655,0.32013201320132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472",4553,11,"cART",3.8,100.7,170,48,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0.4,4.8,26.1,29.5,36.9,92.5,55.6,0.663669064748201,1.41379310344828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",269,3.7,0.4,0.59,0.7,2,2,2,2
"473",4553,12,"cART",3.8,98.7,150,60,0,0,0,5822.78481012658,569.272237196766,11594.2028985507,16228.5714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
